native_author,native_creator,datetime,d_release,Year,Month,Day,event_url,row_type,weight,Event_object_native_name
444,444,"2006-11-18 08:47:06",1,2006,11,18,f487449f-c0a8-0169-2a8c-eeea841da01f,0,0.99,"when submitting changes from a rich editor into the repository, it would be nice to see who were not"
444,304,"2006-11-18 19:30:02",1,2006,11,18,f4870735-c0a8-0169-2a8c-eeea1196a123,0,0.0024423904391781,"add support for deprecating patches"
444,207,"2006-11-18 19:30:02",1,2006,11,18,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00252182036924638,"add support for deprecating patches"
444,304,"2006-11-18 19:30:02",1,2006,11,18,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00252425384361201,"add support for deprecating patches"
444,143,"2006-11-18 19:30:02",1,2006,11,18,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00252458212283643,"add support for deprecating patches"
444,373,"2006-11-18 19:30:02",1,2006,11,18,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00261918510402748,"add support for deprecating patches"
444,457,"2006-11-18 19:30:02",1,2006,11,18,f4870735-c0a8-0169-2a8c-eeea1196a123,1,0.00261948764721253,"add support for deprecating patches"
304,143,"2006-11-21 00:34:40",1,2006,11,21,f486f15c-c0a8-0169-2a8c-eeeae446a93f,0,0.00196701725620269,"use trim bar to show currently active task"
304,304,"2006-11-21 00:34:40",1,2006,11,21,f486f15c-c0a8-0169-2a8c-eeeae446a93f,1,0.0032076819765681,"use trim bar to show currently active task"
143,143,"2006-11-21 12:40:16",1,2006,11,21,f486f15c-c0a8-0169-2a8c-eeeae446a93f,0,0.00196420452364711,"use trim bar to show currently active task"
143,304,"2006-11-21 12:40:16",1,2006,11,21,f486f15c-c0a8-0169-2a8c-eeeae446a93f,1,0.00319554414714186,"use trim bar to show currently active task"
395,310,"2006-11-21 13:02:46",1,2006,11,21,f4872c63-c0a8-0169-2a8c-eeeab046eef2,0,0.00455111087061134,"support for Clone this bug"
310,310,"2006-11-21 14:38:23",1,2006,11,21,f4872c63-c0a8-0169-2a8c-eeeab046eef2,0,0.0045465492187805,"support for Clone this bug"
310,395,"2006-11-21 14:38:23",1,2006,11,21,f4872c63-c0a8-0169-2a8c-eeeab046eef2,1,0.101041451889806,"support for Clone this bug"
395,395,"2006-11-21 14:56:38",1,2006,11,21,f4872c63-c0a8-0169-2a8c-eeeab046eef2,1,0.0927219953465877,"support for Clone this bug"
395,310,"2006-11-21 14:56:38",1,2006,11,21,f4872c63-c0a8-0169-2a8c-eeeab046eef2,1,0.227121576531856,"support for Clone this bug"
